trigger,related,slot,support,trigger_lines,related_lines,total_lines,confidence,lift,score
long_hair,hair_ribbon,clothing,28128,282163,46385,572859,0.099687,1.231144,0.546058
long_hair,braid,clothing,27911,282163,46282,572859,0.098918,1.224365,0.538454
long_hair,hair_between_eyes,expression,56913,282163,94992,572859,0.201703,1.216388,1.166703
long_hair,blue_eyes,expression,59116,282163,107389,572859,0.20951,1.117617,1.117322
long_hair,purple_eyes,expression,29611,282163,47180,572859,0.104943,1.274215,0.597942
long_hair,yellow_eyes,expression,20946,282163,37721,572859,0.074234,1.127368,0.361645
long_hair,aqua_eyes,expression,10018,282163,14464,572859,0.035504,1.406178,0.281321
long_hair,grey_eyes,expression,7995,282163,14586,572859,0.028335,1.112833,0.217189
long_hair,eyes_visible_through_hair,expression,3244,282163,5788,572859,0.011497,1.137889,0.199837
long_hair,bags_under_eyes,expression,1240,282163,2181,572859,0.004395,1.154287,0.178736
long_hair,holding_hair,pose_action,1144,282163,1434,572859,0.004054,1.619663,0.247987
long_hair,hand_in_own_hair,pose_action,1439,282163,2210,572859,0.0051,1.321954,0.208939
long_hair,own_hands_together,pose_action,5536,282163,10146,572859,0.01962,1.107768,0.207373
long_hair,hugging_object,pose_action,1914,282163,3084,572859,0.006783,1.260014,0.206907
long_hair,feet_out_of_frame,pose_action,6208,282163,11591,572859,0.022001,1.087373,0.206256
long_hair,sleeves_past_fingers,pose_action,4278,282163,7711,572859,0.015161,1.126361,0.204562
long_hair,holding_book,pose_action,2774,282163,4898,572859,0.009831,1.149835,0.19804
long_hair,hand_on_own_hip,pose_action,3647,282163,6686,572859,0.012925,1.107432,0.197296
long_hair,flower,prop,32804,282163,61603,572859,0.116259,1.081117,0.567622
long_hair,peach,prop,1056,282163,1192,572859,0.003743,1.798603,0.272287
long_hair,sword_of_hisou,prop,429,282163,449,572859,0.00152,1.939807,0.256294
long_hair,spring_onion,prop,832,282163,1033,572859,0.002949,1.635199,0.239173
long_hair,hammer_and_sickle,prop,319,282163,377,572859,0.001131,1.717897,0.216214
long_hair,plum_blossoms,prop,537,282163,693,572859,0.001903,1.573217,0.215372
long_hair,stuffed_rabbit,prop,1232,282163,1798,572859,0.004366,1.391133,0.215217
long_hair,book,prop,6522,282163,11813,572859,0.023114,1.120904,0.213815
long_hair,crescent,scene,4456,282163,5934,572859,0.015792,1.524563,0.278227
long_hair,stuffed_animal,scene,3945,282163,6841,572859,0.013981,1.170779,0.210573
long_hair,petals,scene,7246,282163,13565,572859,0.02568,1.084492,0.209345
long_hair,constellation,scene,668,282163,956,572859,0.002367,1.418621,0.200822
long_hair,falling_petals,scene,1451,282163,2582,572859,0.005142,1.14093,0.180532
long_hair,turret,scene,1068,282163,1935,572859,0.003785,1.120567,0.169913
long_hair,bamboo_forest,scene,235,282163,371,572859,0.000833,1.286002,0.153624
long_hair,library,scene,315,282163,524,572859,0.001116,1.22047,0.153284
long_hair,light_brown_hair,style_light,3911,282163,6621,572859,0.013861,1.199256,0.21547
long_hair,snowflake_print,style_light,492,282163,634,572859,0.001744,1.575519,0.21275
long_hair,depth_of_field,style_light,6396,282163,11727,572859,0.022668,1.10731,0.210754
long_hair,snowflakes,style_light,1280,282163,1993,572859,0.004536,1.303918,0.202798
long_hair,wind,style_light,3143,282163,5520,572859,0.011139,1.155987,0.202224
long_hair,light_particles,style_light,2949,282163,5301,572859,0.010451,1.129444,0.196023
long_hair,light_blue_hair,style_light,1589,282163,2749,572859,0.005631,1.173537,0.187992
long_hair,blurry_foreground,style_light,2041,282163,3689,572859,0.007233,1.123264,0.186011
looking_at_viewer,upper_body,camera,66598,281535,112180,572859,0.236553,1.207984,1.378334
looking_at_viewer,cowboy_shot,camera,24614,281535,37595,572859,0.087428,1.332194,0.511465
looking_at_viewer,portrait,camera,16520,281535,26929,572859,0.058678,1.24826,0.308971
looking_at_viewer,straight-on,camera,3777,281535,4549,572859,0.013416,1.689454,0.302268
looking_at_viewer,head_tilt,camera,9249,281535,12618,572859,0.032852,1.491487,0.295804
looking_at_viewer,looking_back,camera,6942,281535,9551,572859,0.024658,1.478942,0.284113
looking_at_viewer,reaching_towards_viewer,camera,1486,281535,1983,572859,0.005278,1.524795,0.242056
looking_at_viewer,pov,camera,1885,281535,2781,572859,0.006695,1.379195,0.226023
looking_at_viewer,long_sleeves,clothing,101188,281535,174964,572859,0.359415,1.176781,2.116953
looking_at_viewer,shirt,clothing,99788,281535,174508,572859,0.354443,1.163532,2.061664
looking_at_viewer,hair_ornament,clothing,61358,281535,108389,572859,0.217941,1.151864,1.201957
looking_at_viewer,bow,clothing,60732,281535,108162,572859,0.215717,1.142505,1.17893
looking_at_viewer,white_shirt,clothing,54922,281535,94384,572859,0.195081,1.184032,1.094812
looking_at_viewer,ribbon,clothing,51842,281535,96947,572859,0.184141,1.088085,0.944653
